milisegundos,datos
20660,1918
20670,1938
20680,1940
20690,1927
20700,1943
20710,1945
20720,1935
20730,1935
20740,1936
20750,1934
20760,2240
20770,2237
20780,2111
20790,1997
20800,1932
20810,1936
20820,1939
20830,1932
20840,1953
20850,1934
20860,1961
20870,1952
20880,1947
20890,1943
20900,1939
20910,1942
20920,1937
20930,1950
20940,1946
20950,1936
20960,1876
20970,1947
20980,1947
20990,1946
21000,1947
21010,1943
21020,1938
21030,1947
21040,1945
21050,1939
21060,1949
21070,1947
21080,1936
21090,1936
21100,1934
21110,1927
21120,1929
21130,1933
21140,1939
21150,1936
21160,1919
21170,1942
21180,1931
21190,1936
21200,1947
21210,1944
21220,1936
21230,1945
21240,1962
21250,1931
21260,1935
21270,1932
21280,1942
21290,1936
21300,1937
21310,1933
21320,1934
21330,1931
21340,1940
21350,1936
21360,1950
21370,1947
21380,1936
21390,1943
21400,2299
21410,2003
21420,1944
21430,1942
21440,1936
21450,1938
21460,1951
21470,1936
21480,1931
21490,1939
21500,1941
21510,1942
21520,1947
21530,1934
21540,1938
21550,1933
21560,1939
21570,1952
21580,1938
21590,1926
21600,1929
21610,1934
21620,1943
21630,1945
21640,1936
21650,1943
21660,1941
21670,1933
21680,1943
21690,1941
21700,1936
21710,1938
21720,1957
21730,1921
21740,1946
21750,1943
21760,1938
21770,1945
21780,1938
21790,1934
21800,1938
21810,1935
21820,1941
21830,1938
21840,1950
21850,1939
21860,1931
21870,1945
21880,1941
21890,1926
21900,1938
21910,1938
21920,1947
21930,1927
21940,1927
21950,1933
21960,1933
21970,1925
21980,1954
21990,1934
22000,1936
22010,2306
22020,1997
22030,1938
22040,1958
22050,1937
22060,1937
22070,1940
22080,1951
22090,1936
22100,1933
22110,1930
22120,1953
22130,1955
22140,1942
22150,1951
22160,1930
22170,1936
22180,1939
22190,1936
22200,1935
22210,1943
22220,1945
22230,1968
22240,1937
22250,1935
22260,1946
22270,1941
22280,1938
22290,1937
22300,1965
22310,1939
22320,1949
22330,1939
22340,1934
22350,1931
22360,1946
22370,1936
22380,1954
22390,1950
22400,1941
22410,1943
22420,1938
22430,1953
22440,1965
22450,1943
22460,1947
22470,1936
22480,1949
22490,1941
22500,1943
22510,1943
22520,1953
22530,1942
22540,1949
22550,1931
22560,1936
22570,1936
22580,1931
22590,1937
22600,1931
22610,1946
22620,1934
22630,1982
22640,1936
22650,1935
22660,1937
22670,1923
22680,1939
22690,1951
22700,1940
22710,1941
22720,1942
22730,1936
22740,1941
22750,1936
22760,1925
22770,1922
22780,1936
22790,1931
22800,1936
22810,1946
22820,1931
22830,1935
22840,1949
22850,1939
22860,1949
22870,1947
22880,1942
22890,1937
22900,1931
22910,1943
22920,1939
22930,1936
22940,1933
22950,1947
22960,1936
22970,1936
22980,1939
22990,1945
23000,1947
23010,1942
23020,1938
23030,1919
23040,1950
23050,1936
23060,1943
23070,1929
23080,1949
23090,1948
23100,1939
23110,1937
23120,1936
23130,1951
23140,1947
23150,1945
23160,1947
23170,1936
23180,1949
23190,1943
23200,1943
23210,1936
23220,1934
23230,2289
23240,2004
23250,1936
23260,1953
23270,1936
23280,1947
23290,1941
23300,1945
23311,1943
23320,1946
23330,1935
23340,1943
23350,1947
23360,1923
23370,1941
23380,1949
23390,1936
23400,1936
23410,1921
23420,1941
23430,1953
23440,1943
23450,1932
23460,1939
23470,1951
23480,1939
23490,1936
23500,1936
23510,1935
23520,1958
23530,1930
23540,1933
23550,1936
23560,1937
23570,1934
23580,1943
23590,1936
23600,1942
23610,1920
23620,1951
23630,1942
23640,1935
23650,1942
23660,1936
23670,1936
23680,1937
23690,1942
23700,1945
23710,1940
23720,1933
23730,1947
23740,1937
23750,1940
23760,1931
23770,1950
23780,1951
23790,1930
23800,1931
23810,1950
23820,1935
23830,1945
23840,2249
23850,1995
23860,1945
23870,1950
23880,1943
23890,1948
23900,1941
23910,1939
23920,1950
23930,1953
23940,1936
23950,1951
23960,1947
23970,1943
23980,1937
23990,1946
24000,1942
24010,1949
24020,1949
24030,1942
24040,1944
24050,1966
24060,1931
24070,1936
24080,1943
24090,1933
24100,1944
24110,1950
24120,1945
24130,1946
24140,1934
24150,1939
24160,1951
24170,1942
24180,1933
24190,1928
24200,1952
24210,1957
24220,1947
24230,1958
24240,1945
24250,1955
24260,1938
24270,1947
24280,1939
24290,1937
24300,1936
24310,1927
24320,1927
24330,1934
24340,1940
24350,1943
24360,1939
24370,1947
24380,1935
24390,1943
24400,1931
24410,1930
24420,1939
24430,1952
24440,1947
24450,2307
24460,1991
24470,1941
24480,1929
24490,1937
24500,1936
24510,1931
24520,1932
24530,1926
24540,1950
24550,1936
24560,1934
24570,1941
24580,1946
24590,1951
24600,1968
24610,1948
24620,1942
24630,1955
24641,1940
24650,1946
24660,1938
24670,1939
24680,1938
24690,1951
24700,1935
24710,1938
24720,1942
24730,1938
24740,1935
24750,1943
24760,1939
24770,1938
24780,1936
24790,1931
24800,1949
24810,1941
24820,1922
24830,1934
24840,1936
24850,1942
24860,1937
24870,1938
24880,1938
24890,1931
24900,1954
24910,1936
24920,1935
24930,1943
24940,1935
24950,1938
24960,1937
24970,1947
24980,1936
24990,1951
25000,1934
25010,1936
25020,1937
25030,1963
25040,1947
25050,1936
25060,1942
25070,1988
25080,1937
25090,1947
25100,1942
25110,1932
25120,1936
25130,1951
25140,1952
25150,1934
25160,1929
25170,1942
25180,1945
25190,1935
25200,1937
25210,1942
25220,1937
25230,1943
25240,1931
25250,1950
25260,1941
25270,1947
25280,1927
25290,1938
25300,1936
25310,1931
25320,1938
25330,1947
25340,1952
25350,1939
25360,1933
25370,1941
25380,1936
25390,1951
25400,1939
25410,1937
25420,1936
25430,1926
25440,1936
25450,1935
25460,1937
25470,1947
25480,1935
25490,1946
25500,1954
25510,1936
25520,1936
25530,1933
25540,1959
25550,1936
25560,1921
25570,1951
25580,1936
25590,1934
25600,1936
25610,1936
25620,1954
25630,1938
25640,1940
25650,1942
25660,1930
25670,1927
25680,2010
25690,1937
25700,1943
25710,1931
25720,1941
25730,1939
25740,1951
25750,1940
25760,1943
25770,1936
25780,1935
25790,1946
25800,1945
25810,1939
25820,1936
25830,1946
25840,1943
25850,1934
25860,1949
25870,1946
25880,1934
25890,1936
25900,1936
25910,1936
25920,1941
25930,1938
25940,1935
25950,1941
25960,1939
25970,1948
25980,1937
25990,1943
26000,1954
26010,1936
26020,1933
26030,1936
26040,1945
26050,1936
26060,1934
26070,1936
26080,1950
26090,1929
26100,1937
26110,1936
26120,1929
26130,1936
26140,1936
26150,1943
26160,1936
26170,1939
26180,1936
26190,1936
26200,1932
26210,1943
26220,1947
26230,1936
26240,1937
26250,1956
26260,1936
26270,1936
26280,1953
26291,2107
26300,1946
26310,1937
26320,1936
26330,1951
26340,1932
26350,1936
26360,1935
26370,1947
26380,1939
26390,1943
26400,1936
26410,1941
26420,1936
26430,1934
26440,1943
26450,1950
26460,1939
26470,1945
26480,1946
26490,1942
26500,1939
26510,1937
26520,1926
26530,1931
26540,1946
26550,1936
26560,1941
26570,1941
26580,1938
26590,1936
26600,1949
26610,1936
26620,1934
26630,1947
26640,1947
26650,1943
26660,1939
26670,1950
26680,1935
26690,1953
26700,1936
26710,1932
26720,1942
26730,2011
26740,1939
26750,1935
26760,1940
26770,1949
26780,1934
26790,1937
26800,1934
26810,1945
26820,1939
26830,1938
26840,1943
26850,1942
26860,1935
26870,1938
26880,1936
26890,2245
26900,2003
26910,1944
26920,1938
26930,1939
26940,1952
26950,1951
26960,1938
26970,1949
26980,1925
26990,1947
27000,1947
27010,1936
27020,1933
27030,1938
27040,1942
27050,1930
27060,1936
27070,1945
27080,1938
27090,1946
27100,1957
27110,1939
27120,1945
27130,1945
27140,1931
27150,1937
27160,1936
27170,1951
27180,1923
27190,1951
27200,1936
27210,1940
27220,1945
27230,1935
27240,1936
27250,1952
27260,1953
27270,1936
27280,1946
27290,1942
27300,1934
27310,1947
27320,1936
27330,1920
27340,1951
27350,1934
27360,1935
27370,1942
27380,1932
27390,1937
27400,1938
27410,1954
27420,1951
27430,1936
27440,1936
27450,1947
27460,1936
27470,1934
27480,1933
27490,1933
27500,2279
27510,2001
27520,1955
27530,1949
27540,1931
27550,1931
27560,1933
27570,1929
27580,1932
27590,1942
27600,1936
27610,1931
27620,1936
27630,1949
27640,1936
27650,1957
27660,1938
27670,1942
27680,1931
27690,1936
27700,1937
27710,1936
27720,1936
27730,1958
27740,1931
27750,1920
27760,1926
27770,1946
27780,1922
27790,1936
27800,1953
27810,1936
27820,1943
27830,1940
27840,1936
27850,1938
27860,1920
27870,1936
27880,1940
27890,1962
27900,1949
27910,1939
27920,1944
27930,1925
27940,1936
27950,1943
27960,1949
27970,1932
27980,1947
27990,1931
28000,1920
28010,1935
28020,1933
28030,1943
28040,1938
28050,1936
28060,1921
28070,1942
28080,1938
28090,1936
28100,1937
28110,2009
28120,2002
28130,1939
28140,1941
28150,1946
28160,1957
28170,1954
28180,1941
28190,1931
28200,1943
28210,1942
28220,1945
28230,1941
28240,1949
28250,1939
28260,1939
28270,1936
28280,1943
28290,1943
28300,1927
28310,1952
28320,1933
28330,1934
28340,1935
28350,1932
28360,1940
28370,1950
28380,1941
28390,1943
28400,1943
28410,1941
28420,1942
28430,1936
28440,1920
28450,1950
28460,1954
28470,1931
28480,1941
28490,1936
28500,1937
28510,1957
28520,1936
28530,1943
28540,1937
28550,1942
28560,1954
28570,1936
28580,1945
28590,1947
28600,1936
28610,1943
28620,1933
28630,1935
28640,1942
28650,1942
28660,1945
28670,1933
28680,1937
28690,1936
28700,1938
28710,1936
28720,2305
28730,2010
28740,1943
28750,1931
28760,1936
28770,1963
28780,1936
28790,1945
28800,1936
28810,1928
28820,1938
28830,1945
28841,1943
28850,1941
28860,1967
28870,1938
28880,1945
28890,1938
28900,1952
28910,1937
28920,1940
28930,1927
28940,1934
28950,1941
28960,1936
28970,1945
28980,1952
28990,1943
29000,1939
29010,1949
29020,1929
29030,1950
29040,1939
29050,1926
29060,1931
29070,1950
29080,1950
29090,1941
29100,1946
29110,1939
29120,1950
29130,1943
29140,1943
29150,1925
29160,1936
29170,1942
29180,1951
29190,1941
29200,1941
29210,1962
29220,1942
29230,1944
29240,1939
29250,1936
29260,1939
29270,1936
29280,1951
29290,1955
29300,1926
29310,1943
29320,1942
29330,2285
29340,2005
29350,1958
29360,1941
29370,1937
29380,1931
29390,1947
29400,1945
29410,1962
29420,1937
29430,1937
29440,1943
29450,1933
29460,1939
29470,1941
29480,1936
29490,1938
29500,1931
29510,1936
29520,1936
29530,1941
29540,1937
29550,1931
29560,1936
29570,1931
29580,1933
29590,1946
29600,1929
29610,1950
29620,1933
29630,1953
29640,1945
29650,1936
29660,1949
29670,1936
29680,1939
29690,1927
29700,1920
29710,1935
29720,1930
29730,1936
29740,1936
29750,1939
29760,1938
29770,1934
29780,1945
29790,1952
29800,1936
29810,1941
29820,1957
29830,1953
29840,1938
29850,1936
29860,1933
29870,1937
29880,1942
29890,1941
29900,1935
29910,1931
29920,1943
29930,1946
29940,2337
29950,1977
29960,1938
29970,1937
29980,1951
29990,1933
30000,1945
30010,1936
30020,1942
30030,1934
30040,1937
30050,1943
30060,1950
30070,1950
30080,1935
30090,1933
30100,1939
30110,1938
30120,1953
30130,1931
30140,1936
30150,1947
30160,1936
30170,1955
30180,1936
30190,1936
30200,1926
30210,1948
30220,1954
30230,1936
30240,1936
30250,1945
30260,1936
30270,1941
30280,1941
30290,1951
30300,1939
30310,1958
30320,1941
30330,1937
30340,1953
30350,1942
30360,1938
30370,1940
30380,1939
30390,1936
30400,1938
30410,1940
30420,1938
30430,1936
30440,1947
30450,1955
30460,1930
30470,1927
30480,1936
30490,1943
30500,1945
30510,1947
30520,1953
30530,1933
30540,1942
30550,2341
30560,2002
30570,1922
30581,1946
30590,1940
30600,1937
30610,1947
30620,1936
30630,1936
30640,1946
30650,1936
30660,1953
30670,1949
30680,1936
30690,1953
30700,1955
30710,1941
30720,1945
30730,1926
30740,1952
30750,1939
30760,1934
30770,1941
30780,1941
30790,1949
30800,1953
30810,1932
30820,1938
30830,1950
30840,1949
30850,1956
30860,1938
30870,1936
30880,1939
30890,1947
30900,1953
30910,1943
30920,1962
30930,1952
30940,1936
30950,1934
30960,1939
30970,1921
30980,1931
30990,1946
31000,1951
31010,1932
31020,1936
31030,1949
31040,1936
31050,1936
31060,1936
31070,1939
31080,1962
31090,1945
31100,1945
31110,1945
31120,1941
31130,1934
31140,1947
31150,1941
31160,1943
31170,2000
31180,1940
31190,1935
31200,1957
31210,1936
31220,1946
31230,1936
31240,1949
31250,1954
31260,1936
31270,1946
31280,1946
31290,1936
31300,1931
31310,1941
31320,1946
31330,1935
31340,1938
31350,1949
31360,1935
31370,1941
31380,1939
31390,1935
31401,1941
31410,1958
31420,1938
31430,1934
31440,1963
31450,1919
31460,1956
31470,1942
31480,1938
31490,1936
31500,1943
31510,1957
31520,1943
31530,1937
31540,1942
31550,1949
31560,1942
31570,1954
31580,1936
31590,1935
31600,1936
31610,1936
31620,1953
31630,1951
31640,1938
31650,1951
31660,1941
31670,1939
31680,1963
31690,1937
31700,1943
31710,1930
31720,1936
31730,1934
31740,1954
31750,1943
31760,1939
31770,1939
31780,2006
31790,2015
31800,1936
31811,1936
31820,1953
31830,1951
31840,1943
31850,1946
31860,1936
31870,1952
31880,1940
31890,1946
31900,1959
31910,1943
31920,1936
31930,1938
31940,1937
31950,1938
31960,1943
31970,1955
31980,1936
31990,1936
32000,1948
32010,1949
32020,1936
32030,1935
32040,1935
32050,1937
32060,1931
32070,1947
32080,1936
32090,1943
32100,1940
32110,1957
32120,1937
32130,1943
32140,1937
32150,1941
32160,1936
32170,1939
32180,1936
32190,1938
32200,1936
32210,1944
32220,1950
32230,1955
32240,1930
32250,1934
32260,1936
32270,1950
32280,1921
32290,1944
32300,1946
32310,1936
32320,1943
32330,1937
32340,1952
32350,1939
32360,1937
32370,1939
32380,2322
32390,2013
32400,1937
32410,2032
32420,1950
32430,1948
32440,1922
32450,1945
32460,1927
32470,1949
32480,1947
32490,1951
32500,1949
32510,1943
32520,1931
32530,1942
32540,1937
32550,1946
32560,1936
32570,1953
32580,1950
32590,1942
32600,1938
32610,1936
32620,1953
32630,1932
32640,1929
32650,1935
32660,1938
32670,1921
32680,1939
32690,1942
32700,1946
32710,1934
32720,1931
32730,1942
32740,1936
32750,1934
32760,1939
32770,1951
32780,1953
32790,1936
32800,1934
32810,1941
32820,1935
32830,1936
32840,1936
32850,1942
32860,1935
32870,1937
32880,1950
32890,1943
32900,1942
32910,1939
32920,1949
32930,1930
32940,1945
32950,1936
32960,1936
32970,1924
32980,1936
32990,2283
33000,2007
33010,1940
33020,1932
33030,1951
33040,1934
33050,1942
33060,1932
33070,2013
33080,1946
33090,1936
33100,1952
33110,1937
33120,1934
33130,1937
33140,1936
33150,1937
33160,1938
33170,1956
33180,1946
33190,1939
33200,1921
33210,1937
33220,1936
33230,1938
33240,1938
33250,1959
33260,1931
33270,1931
33280,1934
33290,1951
33300,1943
33310,1942
33320,1944
33330,1942
33340,1951
33350,1950
33360,1959
33370,1904
33380,1943
33390,1949
33400,1935
33410,1938
33420,1941
33430,1941
33440,1941
33450,1945
33460,1952
33470,1936
33480,1936
33490,1948
33500,1952
33510,1929
33520,1943
33530,1950
33540,1949
33550,1942
33560,1954
33570,1936
33580,1945
33590,1951
33600,1949
33610,2003
33620,1937
33630,1931
33640,1947
33650,1944
33660,1936
33670,1951
33680,1926
33690,1920
33700,1942
33710,1935
33720,1936
33730,1951
33740,1947
33750,1947
33760,1936
33770,1949
33780,1934
33790,1937
33800,1931
33810,1956
33820,1937
33830,1937
33840,1947
33850,1947
33860,1941
33870,1938
33880,1925
33890,1947
33900,1947
33910,1943
33920,1936
33930,1951
33940,1938
33950,1945
33961,1951
33970,1940
33980,1936
33990,1935
34000,1958
34010,1936
34020,1956
34030,1940
34040,1936
34050,1936
34060,1939
34070,1931
34080,1947
34090,1936
34100,1936
34110,1947
34120,1962
34130,1952
34140,1927
34150,1941
34160,1935
34170,1947
34180,1947
34190,1943
34200,1952
34210,2359
34220,2014
34230,1936
34240,1937
34250,1941
34260,1951
34270,1939
34280,1935
34290,1950
34300,1943
34310,1942
34320,1938
34330,1943
34340,1936
34350,1939
34360,1953
34370,1971
34380,1946
34390,1937
34400,1947
34410,1953
34420,1934
34430,1936
34440,1934
34450,1946
34460,1952
34470,1937
34480,1951
34490,1936
34500,1946
34510,1931
34520,1944
34530,1929
34540,1941
34550,1942
34560,1939
34570,1927
34580,1939
34590,1939
34600,1936
34610,1950
34620,1935
34630,1926
34640,1936
34650,1937
34660,1943
34670,1936
34680,1950
34690,1937
34700,1945
34710,1937
34720,1941
34730,1936
34740,1941
34750,1936
34760,1949
34770,1942
34780,1954
34790,1936
34800,1946
34810,1969
34820,2286
34830,2015
34840,1931
34850,1951
34860,1956
34870,1930
34880,1936
34890,1939
34900,1894
34910,1931
34920,1827
34930,1939
34940,1952
34950,1933
34960,1938
34970,1947
34980,1936
34990,1939
35000,1936
35010,1946
35020,1939
35030,1937
35040,1941
35050,1936
35060,1938
35070,1940
35080,1939
35090,1951
35100,1937
35110,1951
35120,1941
35130,1934
35140,1946
35150,1936
35160,1935
35170,1936
35180,1943
35190,1943
35200,1936
35210,1955
35220,1934
35230,1947
35240,1943
35250,1925
35260,1943
35270,1924
35280,1954
35290,1937
35300,1936
35310,1935
35320,1936
35330,1952
35340,1951
35350,1935
35360,1936
35370,1937
35380,1936
35390,1968
35400,1936
35410,1952
35420,1945
35430,1953
35440,2007
35450,1941
35460,1987
35470,1936
35480,1935
35490,1933
35500,1947
35510,1943
35520,1936
35530,1998
35540,1942
35550,1966
35560,1935
35570,1947
35580,1958
35590,1936
35600,1958
35610,1946
35620,1940
35630,1939
35640,1951
35650,1935
35660,1936
35670,1925
35680,1937
35690,1971
35700,1936
35710,1942
35720,1954
35730,1953
35740,1941
35750,1951
35760,1937
35770,1936
35780,1940
35790,1949
35800,1936
35810,1945
35820,1946
35830,1933
35840,1949
35850,1939
35860,1939
35870,1943
35880,1941
35890,1930
35900,1946
35910,1942
35920,1933
35930,1943
35940,1954
35950,1937
35960,1937
35970,1969
35980,1940
35990,1953
36000,1926
36010,1952
36020,1939
36030,1915
36040,2303
36050,2010
36060,1936
36070,1947
36080,1947
36090,1937
36100,1955
36110,1946
36120,1938
36130,1927
36140,1939
36150,1943
36160,1935
36170,1946
36180,1936
36190,1926
36200,1951
36210,1937
36220,1936
36230,1950
36240,1943
36250,1927
36260,1941
36270,1937
36280,1934
36290,1936
36300,1941
36310,1936
36320,1940
36330,1934
36340,1950
36350,1942
36360,1939
36370,1943
36380,1938
36390,1943
36400,1938
36410,1956
36420,1934
36430,1937
36440,1943
36450,1951
36460,1936
36470,1947
36480,1938
36490,1947
36500,1936
36510,1961
36520,1941
36530,1939
36540,1947
36550,1950
36560,1948
36570,1934
36580,1933
36590,1946
36600,1930
36610,1937
36620,1925
36630,1942
36640,1940
36650,2131
36660,2019
36670,1940
36680,1924
36690,1953
36700,1930
36710,1931
36720,1938
36730,1945
36740,1936
36750,1946
36760,1937
36770,1942
36780,1985
36790,1939
36800,1946
36810,1937
36820,1936
36830,1936
36840,1941
36850,1945
36860,1933
36870,1923
36880,1995
36890,1943
36900,1943
36910,1951
36920,1943
36930,1941
36940,1932
36950,1939
36960,1935
36970,1933
36980,1952
36990,1947
37000,1941
37010,1947
37020,1940
37030,1947
37040,1934
37050,1957
37060,1937
37070,1943
37080,1904
37090,1933
37100,1936
37110,1952
37120,1951
37130,1934
37140,1941
37150,1936
37160,1946
37170,1952
37180,2033
37190,1934
37200,1936
37210,1953
37220,1929
37230,1939
37240,1932
37250,1947
37260,2373
37270,2012
37280,1958
37290,1941
37300,1949
37310,1931
37320,1946
37330,1939
37340,1939
37350,1943
37360,1937
37370,1975
37380,1983
37390,1937
37400,1939
37410,1946
37420,1931
37430,1951
37440,1953
37450,1940
37460,1951
37470,1947
37480,1936
37490,1946
37500,1946
37510,1942
37520,1953
37530,1936
37540,1942
37550,1939
37560,1954
37570,1941
37580,1938
37590,1947
37600,1949
37610,1936
37620,1936
37630,1936
37640,1941
37650,1937
37660,1952
37670,1933
37680,1947
37690,1953
37700,1929
37710,1937
37720,1939
37730,1936
37740,1946
37750,1942
37760,1938
37770,1932
37780,1927
37790,1923
37800,1936
37810,1934
37820,1936
37830,1941
37840,1936
37850,1934
37860,1953
37870,1918
37880,2114
37890,1933
37900,1954
37910,1943
37920,1957
37930,1955
37940,1938
37950,1949
37960,1936
37970,1949
37980,1942
37990,1946
38000,1937
38010,1936
38020,1935
38030,1950
38040,1941
38050,1953
38060,1943
38070,1918
38080,1952
38090,1958
38100,1938
38110,1942
38120,1938
38130,1930
38140,1943
38150,1933
38160,1936
38170,1937
38180,1947
38190,1948
38200,1948
38210,1947
38220,1951
38230,1934
38240,1951
38250,1938
38260,1936
38270,1958
38280,1943
38290,1943
38300,1939
38310,1943
38320,1936
38330,1949
38340,1950
38350,1939
38360,1945
38370,1949
38380,1943
38390,1949
38400,1953
38410,1936
38420,1943
38430,1929
38440,1946
38450,1936
38460,1970
38470,1959
38480,2359
38490,2014
38500,1950
38510,1949
38520,1951
38530,1939
38540,1919
38550,1940
38560,1936
38570,1939
38580,1945
38590,1923
38600,1948
38610,1936
38620,1941
38630,1937
38640,1933
38650,1939
38660,1927
38670,1952
38680,1941
38690,1949
38700,1936
38710,1951
38720,1935
38730,1936
38740,1936
38750,1939
38760,1942
38770,1939
38780,1936
38790,1936
38800,1950
38810,1936
38820,1936
38830,1939
38840,1940
38850,1936
38860,1923
38870,1951
38880,1957
38890,1950
38900,1936
38910,1947
38920,1963
38930,1947
38940,1946
38950,1951
38960,1952
38970,1939
38980,1933
38990,1936
39000,1955
39010,1959
39020,1937
39030,1949
39040,1950
39050,1953
39060,1936
39070,1945
39081,1959
39090,2043
39100,2012
39110,1941
39120,1937
39130,1949
39140,1949
39150,1944
39160,1949
39170,1947
39180,1937
39190,1953
39200,1949
39210,1938
39220,1946
39230,1946
39240,1950
39250,1941
39260,1941
39270,1936
39280,1952
39290,1955
39300,1949
39310,1943
39320,1945
39330,1942
39340,1940
39350,1948
39360,1938
39370,1946
39380,1939
39390,1952
39400,1946
39410,1940
39420,1939
39430,1936
39440,1950
39450,1955
39460,1939
39470,1930
39480,1951
39490,1951
39500,1945
39510,1957
39520,1946
39530,1962
39540,1959
39550,1937
39560,1949
39570,1956
39580,1939
39590,1936
39600,1941
39610,1942
39620,1948
39630,1950
39640,1942
39650,1941
39660,1937
39670,1936
39680,1936
39690,1937
39700,1945
39710,2005
39720,1952
39730,1938
39740,1938
39750,1943
39760,1944
39770,1946
39780,1951
39790,1942
39800,1947
39810,1940
39820,1933
39830,1934
39840,1943
39850,1943
39860,1938
39870,1952
39880,1935
39890,1936
39900,1946
39910,1945
39920,1937
39930,1949
39940,1957
39950,1942
39960,1953
39970,1936
39980,1946
39990,1948
40000,1946
40010,1963
40020,1936
40030,1957
40040,1941
40050,1942
40060,1939
40070,1935
40080,1951
40090,1938
40100,1938
40110,1947
40120,1939
40130,1936
40140,1932
40150,1936
40160,1937
40170,1946
40180,1950
40190,1950
40200,1886
40210,1931
40220,1935
40230,1931
40240,1936
40250,1945
40260,1953
40270,1943
40280,1936
40290,1923
40300,1939
40310,1998
40320,2012
