milisegundos,datos
40330,1946
40340,1931
40350,1943
40360,1936
40370,1943
40380,1959
40390,1951
40400,1962
40410,1947
40420,1946
40430,1942
40440,1943
40450,1946
40460,1936
40470,1921
40480,1937
40490,1925
40500,1946
40510,1962
40520,1936
40530,1934
40540,1936
40550,1936
40560,1936
40570,1946
40580,1941
40590,1941
40600,1946
40610,1946
40620,1940
40630,1954
40640,1936
40650,1939
40660,1942
40670,1941
40680,1939
40690,1943
40700,1950
40710,1951
40720,1941
40730,1946
40740,1940
40750,1936
40760,1943
40770,1935
40780,1937
40790,1966
40800,1960
40810,1955
40820,1958
40830,1946
40840,1947
40850,1951
40860,1945
40870,1936
40880,1983
40890,1936
40900,1951
40910,1943
40920,2320
40931,2014
40940,1921
40950,1947
40960,1953
40970,1936
40980,1938
40990,1936
41000,1942
41010,1959
41020,1939
41030,1962
41040,1917
41050,1939
41060,1936
41070,1933
41080,1941
41090,1968
41100,1949
41110,1938
41120,1947
41130,1941
41140,1967
41150,1937
41160,1947
41170,1941
41180,1936
41190,1959
41200,1945
41210,1936
41220,1952
41230,1945
41240,1934
41250,1946
41260,1946
41270,1927
41280,1936
41290,1991
41300,1949
41310,1942
41320,1943
41330,1937
41340,1937
41350,1943
41360,1945
41370,1936
41380,1957
41390,2027
41400,1940
41410,1941
41420,1948
41430,1952
41440,1949
41450,1941
41460,1954
41470,1946
41480,1952
41490,1942
41500,1954
41510,1942
41520,1939
41530,1945
41540,2020
41551,1954
41560,1952
41570,1954
41580,1945
41590,1947
41600,1941
41610,1941
41620,1939
41630,1959
41641,1941
41650,1950
41660,1952
41670,1936
41680,1941
41690,1990
41700,1955
41710,1937
41720,1938
41730,1951
41740,1939
41750,1918
41760,1949
41770,1934
41780,1937
41790,1947
41800,1936
41810,1955
41820,1946
41830,1937
41840,1945
41850,1938
41860,1952
41870,1941
41880,1946
41890,1953
41900,1939
41910,1935
41920,1934
41930,1935
41940,1946
41950,1949
41960,1962
41970,1964
41980,1954
41990,1936
42000,1936
42010,1946
42020,1943
42030,1941
42040,1936
42050,1933
42060,1923
42070,1948
42080,1927
42090,1946
42100,1952
42110,1942
42120,1947
42130,1954
42140,2357
42150,2014
42160,1949
42170,1952
42180,1945
42190,1941
42200,1951
42210,1951
42220,1944
42230,1934
42240,1953
42250,1938
42260,1945
42270,1939
42280,1942
42290,1939
42300,1936
42310,1936
42320,1943
42330,1946
42340,1936
42350,1947
42360,1948
42370,1955
42380,1953
42390,1941
42400,1945
42410,1939
42420,1951
42430,1937
42440,1935
42450,1946
42460,1959
42470,1941
42480,1936
42490,1942
42500,1931
42510,1949
42520,1955
42530,1943
42540,1946
42550,1938
42560,1950
42570,1949
42580,1940
42590,1941
42600,1955
42610,1936
42620,1947
42630,1938
42640,1937
42650,1935
42660,1938
42670,1919
42680,1936
42690,1926
42700,1938
42710,1965
42720,1936
42730,1933
42740,1939
42750,2288
42760,2014
42770,1948
42780,1942
42790,1963
42800,1943
42810,1947
42820,1951
42830,1947
42840,1934
42850,1958
42860,1951
42870,1942
42880,1936
42890,1937
42900,1952
42910,1947
42920,1938
42930,1936
42940,1937
42950,1947
42960,1953
42970,1952
42980,1936
42990,1933
43000,1946
43010,1941
43020,1949
43030,1947
43040,1935
43050,1965
43060,1936
43070,1939
43080,1954
43090,1936
43100,1936
43110,1947
43120,1938
43130,1938
43140,1946
43150,1943
43160,1937
43170,1936
43180,1937
43190,1951
43200,1945
43210,1933
43220,1941
43230,1944
43240,1935
43250,1943
43260,1949
43270,1951
43280,1939
43290,1940
43300,1954
43310,1949
43320,1950
43330,1950
43340,1938
43350,1941
43360,2351
43370,2014
43380,1953
43390,1947
43400,1945
43410,1942
43420,1933
43430,1931
43440,1942
43450,1949
43460,1939
43470,1946
43480,1937
43490,1879
43500,1937
43510,1935
43520,1945
43530,1941
43540,1936
43550,1947
43560,1947
43570,1943
43580,1936
43590,1941
43600,1949
43610,1939
43620,1935
43630,1951
43640,1931
43650,1943
43660,1931
43670,1930
43680,1952
43690,1936
43700,1950
43710,1950
43720,1949
43730,1939
43740,1946
43750,1951
43760,1936
43770,1938
43780,1945
43790,1947
43800,1956
43810,1936
43820,1936
43830,1936
43840,1935
43850,1945
43860,1950
43870,1953
43880,1951
43890,1933
43900,1963
43910,1953
43920,1927
43930,1950
43940,1936
43950,1949
43960,1930
43970,2336
43980,2007
43990,1950
44000,1941
44010,1936
44020,1941
44030,1943
44040,1939
44050,1955
44060,1940
44070,1936
44080,1941
44090,1949
44100,1937
44110,1943
44120,1936
44130,1939
44140,1935
44150,1939
44160,1934
44170,1950
44180,1936
44190,1936
44201,1943
44210,1938
44220,1931
44230,1943
44240,1951
44250,1949
44260,1936
44270,1940
44280,1941
44290,1957
44300,1947
44310,1939
44320,1941
44330,1937
44340,1942
44350,1945
44360,1936
44370,1930
44380,1936
44390,1937
44400,1950
44410,1953
44420,1951
44430,1934
44440,1947
44450,1968
44460,1954
44470,1942
44480,1942
44490,1929
44500,1938
44510,1934
44520,1949
44530,1943
44540,1953
44550,1939
44560,1938
44570,1949
44580,2304
44590,2044
44600,2128
44611,1942
44620,1942
44630,1947
44640,1938
44650,1942
44660,1943
44670,1936
44680,1936
44690,1946
44700,1949
44710,1936
44720,1936
44730,1936
44740,1953
44750,1951
44760,1939
44770,1946
44780,1954
44790,1957
44800,1939
44810,1939
44820,1939
44830,1941
44840,1939
44850,1947
44860,1958
44870,1945
44880,1951
44890,1936
44900,1936
44910,1945
44920,1931
44930,1943
44940,1935
44950,1946
44960,1949
44970,1950
44980,1947
44990,1939
45000,1950
45010,1943
45020,1950
45030,1942
45040,1923
45050,1939
45060,1935
45070,1937
45080,1930
45090,1943
45100,1942
45110,1943
45120,1953
45130,1937
45140,1927
45150,1947
45160,1945
45170,1941
45180,1943
45190,2283
45200,2020
45210,1947
45220,1939
45230,1943
45240,1941
45250,1953
45260,1946
45270,1949
45280,1938
45290,1935
45300,2001
45310,1951
45320,1956
45330,1947
45340,1961
45350,1949
45360,1958
45370,1936
45380,1936
45390,1932
45400,1871
45410,1945
45420,1940
45430,1951
45440,1949
45450,1939
45460,1936
45470,1940
45480,1943
45490,1927
45500,1899
45510,1943
45520,1936
45530,1947
45540,1937
45550,1938
45560,1936
45570,1939
45580,1938
45590,1932
45600,1943
45610,1947
45620,1939
45630,1951
45640,1933
45650,1957
45660,1946
45670,1937
45680,1937
45690,1934
45700,1943
45710,1950
45720,1934
45730,1940
45740,1933
45750,1945
45760,1946
45770,1945
45780,1935
45790,1961
45800,2281
45810,2000
45820,1957
45830,1941
45840,1952
45850,1938
45860,1936
45870,1926
45880,1951
45890,1981
45900,1943
45910,1959
45920,1934
45930,1942
45940,1945
45950,1936
45960,1954
45970,1939
45980,1940
45990,1939
46000,1952
46010,1952
46020,1942
46030,1935
46040,1945
46050,1945
46060,1934
46070,1950
46080,1933
46090,1932
46100,1951
46110,1938
46120,1951
46130,1947
46140,1936
46150,1925
46160,1936
46170,1929
46180,1949
46190,1937
46200,1935
46210,1945
46220,1930
46230,1936
46240,1939
46250,1949
46260,1935
46270,1936
46280,1939
46290,1948
46300,1894
46310,1935
46320,1948
46330,1939
46340,1953
46350,1934
46360,1936
46370,1936
46380,1937
46390,1938
46400,1936
46410,2341
46420,1999
46430,1963
46440,1947
46450,1942
46460,1953
46470,1946
46480,1937
46490,1930
46500,1927
46510,1935
46520,1942
46530,1939
46540,1941
46550,1947
46560,1950
46570,1951
46580,1938
46590,1951
46600,1941
46610,1958
46620,1938
46630,1947
46640,1936
46650,1936
46660,1938
46670,1951
46680,1943
46690,1935
46700,1947
46710,1951
46720,1936
46730,1936
46740,1943
46750,1940
46761,1949
46770,1936
46780,1946
46790,1950
46800,1950
46810,1951
46820,1947
46830,1946
46840,1931
46850,1936
46860,1949
46870,1941
46880,1935
46890,1936
46900,1940
46910,1931
46920,1919
46930,1936
46940,1936
46950,1939
46960,1940
46970,1943
46980,1940
46990,1942
47000,1949
47010,1955
47020,2286
47030,2026
47040,1935
47050,1941
47060,1936
47070,1936
47080,1941
47090,1942
47100,1930
47110,1937
47120,1936
47130,1935
47140,1942
47150,1944
47160,1942
47170,1930
47180,1946
47190,1937
47200,1936
47210,1936
47220,1949
47230,1956
47240,1950
47250,1938
47260,1949
47270,1950
47280,1953
47290,1951
47300,1952
47310,1943
47320,1925
47330,1936
47340,1949
47350,1935
47360,1940
47370,1929
47380,1934
47390,1952
47400,1946
47410,1938
47420,1937
47430,1933
47440,1933
47450,1923
47460,1945
47470,1937
47480,1949
47490,1943
47500,1940
47510,1945
47520,1946
47530,1947
47540,1941
47550,1952
47560,1954
47570,1948
47580,1947
47590,1941
47600,1937
47610,1940
47620,1947
47630,2317
47640,2005
47650,1937
47660,1938
47670,1936
47680,1939
47690,1777
47700,1938
47710,1935
47720,1938
47730,1936
47740,1933
47750,1936
47760,1936
47770,1945
47780,1927
47790,1951
47800,1953
47810,1958
47820,1930
47830,1930
47840,1942
47850,1932
47860,1942
47870,1949
47880,1947
47890,1951
47900,1943
47910,1936
47920,1943
47930,1937
47940,1947
47950,1941
47960,1927
47970,1941
47980,1930
47990,1936
48000,1936
48010,1933
48020,1933
48030,1945
48040,1937
48050,1939
48060,1951
48070,1938
48080,1938
48090,1949
48100,1952
48110,1953
48120,1936
48130,1937
48140,1937
48150,1951
48160,1938
48170,1956
48180,1945
48190,1943
48200,1947
48210,1947
48220,1943
48230,1936
48240,2305
48250,1997
48260,1934
48270,1944
48280,1937
48290,1938
48300,1936
48310,1958
48320,1943
48330,1936
48340,1936
48350,1936
48360,1925
48370,1936
48380,1933
48390,1951
48400,1939
48410,1942
48420,1942
48430,1952
48440,1942
48450,1952
48460,1940
48470,1941
48480,1933
48490,1925
48500,1951
48510,1955
48520,1942
48530,1934
48540,1936
48550,1933
48560,1965
48570,1931
48580,1937
48590,1936
48600,1931
48610,1942
48620,1942
48630,1934
48640,1936
48650,1944
48660,1940
48670,1955
48680,1937
48690,1936
48700,1933
48710,1941
48720,1927
48730,1945
48740,1938
48750,1936
48760,1936
48770,1945
48780,1937
48790,1951
48800,1940
48810,1935
48820,1950
48830,1951
48840,1937
48850,2130
48860,2000
48870,1936
48880,1931
48890,1939
48900,1937
48910,1936
48920,1954
48930,1934
48940,1933
48950,1952
48960,1962
48970,1935
48980,1936
48990,1948
49000,1936
49010,1936
49020,1936
49030,1954
49040,1951
49050,1936
49060,1929
49070,1937
49080,1936
49090,1937
49100,1937
49110,1941
49120,1938
49130,1945
49140,1933
49150,1940
49160,1937
49170,1943
49180,1959
49190,1946
49200,1926
49210,1936
49220,1942
49230,1939
49240,1938
49250,1952
49260,1941
49270,1929
49280,1937
49290,1951
49300,1939
49310,1937
49320,1945
49330,1938
49340,1941
49350,1936
49360,1936
49370,1955
49380,1922
49390,1937
49400,1933
49410,1939
49420,1947
49430,1935
49440,1943
49450,1937
49460,2269
49470,1995
49480,1941
49490,1950
49500,1931
49510,1927
49520,1937
49530,1969
49540,1940
49550,1935
49560,1939
49570,1940
49580,1935
49590,1936
49600,1938
49610,2017
49620,1937
49630,1942
49640,1938
49650,1947
49660,1947
49670,1935
49680,1936
49690,1943
49700,1947
49710,2016
49720,1937
49730,1945
49740,1936
49750,1937
49760,1936
49770,1949
49780,1945
49790,1937
49800,1917
49810,1938
49820,1935
49830,1939
49840,1942
49850,1939
49860,1936
49870,1939
49880,1947
49890,1937
49900,1951
49910,1958
49920,1936
49930,1943
49940,1938
49950,1938
49960,1946
49970,1941
49980,1924
49990,1934
50000,1940
50010,1944
50020,1942
50030,1939
50040,1929
50050,1936
50060,1950
50070,2283
50080,1991
50090,1931
50100,1950
50110,1942
50120,1939
50130,1949
50141,1939
50150,1943
50160,1924
50170,1936
50180,1936
50190,1929
50200,1949
50210,1955
50220,1939
50230,1936
50240,1938
50250,1955
50260,1947
50270,1937
50280,1936
50290,1947
50300,1936
50310,1931
50320,1936
50330,1936
50340,1947
50350,1941
50360,1951
50370,1936
50380,1929
50390,1936
50400,1943
50410,1952
50420,1950
50430,1938
50440,1952
50450,1946
50460,1933
50470,1951
50480,1945
50490,1941
50500,1943
50510,1943
50520,1936
50530,1940
50540,1936
50550,1959
50560,1938
50570,1936
50580,1931
50590,1946
50600,1936
50610,1937
50620,1939
50630,1932
50640,1936
50650,1951
50660,1941
50670,1934
50680,2261
50690,2000
50700,1950
50710,1949
50720,1946
50730,1939
50740,1937
50750,1941
50760,1947
50770,1935
50780,1947
50790,1942
50800,1944
50810,1934
50820,1949
50830,1939
50840,1951
50850,1931
50860,1965
50870,1940
50880,1925
50890,1947
50900,1959
50910,1936
50920,1954
50930,1956
50940,1936
50950,1942
50960,1939
50970,1942
50980,1936
50990,1930
51000,1929
51010,1957
51020,1933
51030,1945
51040,1927
51050,1951
51060,1935
51070,1939
51080,1951
51090,1938
51100,1957
51110,1943
51120,1935
51130,1936
51140,1927
51150,1936
51160,1943
51170,1949
51180,1950
51190,1933
51200,1936
51210,1937
51220,1926
51230,1938
51240,1959
51250,1936
51260,1940
51270,1935
51280,1936
51290,1939
51300,2010
51310,1953
51320,1906
51330,1959
51340,1936
51350,1936
51360,1929
51370,1931
51380,1946
51390,1941
51400,1951
51410,1930
51420,1939
51430,1936
51440,1935
51450,1929
51460,1936
51470,1937
51480,1931
51490,1948
51500,1956
51510,1950
51520,1937
51530,1946
51540,1933
51550,1936
51560,1937
51570,1949
51580,1939
51590,1957
51600,1952
51610,1948
51620,1935
51630,1929
51640,1920
51650,1936
51660,1929
51670,1935
51680,1947
51690,1950
51700,1953
51710,1936
51720,1940
51730,1942
51740,1937
51750,1939
51760,1953
51770,1937
51780,1936
51790,1950
51800,1951
51810,1942
51820,1954
51830,1935
51840,1954
51850,1931
51860,1937
51870,1945
51880,1947
51890,1936
51900,1950
51910,1990
51920,1933
51930,1944
51940,1945
51950,1937
51960,1936
51970,1945
51980,1939
51990,1943
52000,1941
52010,1939
52020,1938
52030,1943
52040,1937
52050,1932
52060,1952
52070,1939
52080,1955
52090,1937
52100,1951
52110,1950
52120,1934
52130,1942
52140,1933
52150,1953
52160,1945
52170,1958
52180,1938
52190,1943
52200,1945
52210,1943
52220,1951
52230,1936
52240,1934
52250,1943
52260,1940
52270,1965
52280,1952
52290,1927
52300,1947
52310,1941
52320,1923
52330,1941
52340,1940
52350,1946
52360,1941
52370,1938
52380,1936
52390,1941
52400,1948
52410,1970
52420,1936
52430,1936
52440,1936
52450,1937
52460,1946
52470,1936
52480,1948
52490,1936
52500,1929
52510,2326
52520,2005
52530,1954
52540,1941
52550,1935
52560,1946
52570,1952
52580,1938
52590,1935
52600,1940
52610,1938
52620,1931
52630,1946
52640,1930
52650,1949
52660,1941
52670,1930
52680,1934
52690,1936
52700,1951
52710,1941
52720,1963
52730,1937
52740,1939
52750,1930
52760,1927
52770,1935
52780,1937
52790,1931
52800,1932
52810,1951
52820,1919
52830,1935
52840,1936
52850,2000
52860,1947
52870,1939
52880,1939
52890,1936
52900,1945
52910,1952
52920,1930
52930,1936
52940,1936
52950,1936
52960,1936
52970,1937
52980,1936
52990,1956
53000,1947
53010,1949
53020,1953
53030,1946
53040,1936
53050,1936
53060,1939
53070,1936
53080,1949
53090,1949
53100,1942
53110,1941
53120,2288
53130,2007
53140,1941
53150,1939
53160,1936
53170,1933
53180,1941
53190,1937
53200,1933
53210,1942
53220,1939
53230,1947
53240,1940
53250,1941
53260,1939
53270,1937
53280,1959
53290,1939
53300,1937
53310,1946
53320,1940
53330,1941
53340,1936
53350,1951
53360,1948
53370,1936
53380,1945
53390,1937
53400,1964
53410,1947
53420,1939
53430,1948
53440,1950
53450,1956
53460,1950
53470,1941
53480,1937
53490,1927
53500,1935
53510,1936
53520,1929
53530,1955
53540,1934
53550,1939
53560,1947
53570,1950
53580,1936
53590,1937
53600,1941
53610,1957
53620,1958
53630,1936
53640,1947
53650,1942
53660,1938
53670,1930
53680,1947
53690,1949
53700,1950
53710,1952
53720,1939
53730,1939
53740,2001
53750,1943
53760,1930
53770,1943
53780,1936
53790,1950
53800,1939
53810,1937
53820,1943
53830,1936
53840,1954
53850,1940
53860,1954
53870,1941
53880,1939
53890,1936
53900,1951
53910,1952
53920,1936
53930,1950
53940,1937
53950,1950
53960,1935
53970,1945
53980,1937
53990,1953
54000,1954
54010,1950
54020,1937
54030,1950
54040,1927
54050,1931
54060,1939
54070,1939
54080,1943
54090,1939
54100,1951
54110,1937
54120,1935
54130,1931
54140,1943
54150,1930
54160,1941
54170,1929
54180,1941
54190,1938
54200,1951
54210,1955
54220,1936
54230,1953
54240,1945
54250,1934
54260,1959
54270,1947
54280,1937
54290,1955
54300,1946
54310,1970
54320,1954
54330,1941
54340,1939
54350,2005
54360,1937
54370,1954
54380,1943
54390,1927
54400,1937
54410,1952
54420,1942
54430,1968
54440,1946
54450,1935
54460,1941
54470,1947
54480,1950
54490,1937
54500,1945
54510,1938
54520,1937
54530,1943
54540,1947
54550,1942
54560,1952
54570,1937
54580,1939
54590,1943
54600,1939
54610,1946
54620,1939
54630,1939
54640,1942
54650,1942
54660,1935
54670,1940
54680,1938
54690,1938
54700,1947
54710,1939
54720,1961
54730,1941
54740,1952
54750,1943
54760,1936
54770,1936
54780,1949
54790,1950
54800,1941
54810,1948
54820,1943
54830,1949
54840,1967
54850,1943
54860,1955
54870,1943
54880,1949
54890,1938
54900,1952
54910,1947
54920,1938
54930,1934
54940,1951
54950,2135
54960,2000
54970,1945
54980,1937
54990,1938
55000,1951
55010,1923
55020,1936
55030,1936
55040,1939
55050,1933
55060,1953
55070,1938
55080,1949
55090,1936
55100,1937
55110,1958
55120,1927
55130,1923
55140,1936
55150,1937
55160,1938
55170,1958
55180,1936
55190,1934
55200,1942
55210,1946
55220,1950
55230,1955
55240,1945
55250,1936
55260,1936
55270,1942
55280,1931
55290,1941
55300,1936
55310,1933
55320,1942
55330,1934
55340,1946
55350,1936
55360,1936
55370,1971
55380,1955
55390,1935
55400,1937
55410,1954
55420,1943
55430,1932
55440,1953
55450,1939
55460,1946
55470,1942
55480,1949
55490,1938
55500,1936
55510,1943
55520,1943
55530,1953
55540,1939
55550,1955
55560,1948
55570,2000
55580,1952
55590,1933
55600,1946
55610,1939
55620,1941
55630,1942
55640,1959
55650,1930
55660,1943
55670,1936
55680,1940
55690,1943
55700,1939
55710,1957
55720,1937
55730,1946
55740,1932
55750,1949
55760,1937
55770,1924
55780,1946
55790,1936
55800,1921
55810,1949
55820,1936
55830,1947
55840,1946
55850,1923
55860,1948
55870,1936
55880,1948
55890,1948
55900,1935
55910,1943
55920,1926
55930,1936
55940,1955
55950,1951
55960,1936
55970,1947
55980,1941
55990,1942
56000,1937
56010,1935
56020,1922
56030,1935
56040,1938
56050,1938
56060,1941
56070,1936
56080,1946
56090,1939
56100,1937
56110,1933
56120,1939
56130,1933
56140,1936
56150,1936
56160,1956
56170,2332
56180,2007
56190,1929
56200,1943
56210,1938
56220,1947
56230,1949
56240,1938
56250,1926
56260,1936
56270,1945
56280,1936
56290,1930
56300,1936
56310,1941
56320,1941
56330,1947
56340,1945
56350,1943
56360,1939
56370,1937
56380,1950
56390,1936
56400,1955
56410,1953
56420,1938
56430,1935
56440,1941
56450,1940
56460,1938
56470,1949
56480,1938
56490,1937
56500,1947
56510,1931
56520,1954
56530,1969
56540,1942
56550,1943
56560,1937
56570,1937
56580,1946
56590,1946
56600,1939
56610,1942
56620,1939
56630,1936
56640,1943
56650,1941
56660,1946
56670,1943
56680,1936
56690,1949
56700,1942
56710,1936
56720,1937
56730,1948
56740,1931
56750,1937
56760,1936
56770,1954
56780,2323
56790,1985
56800,1936
56810,1937
56820,1923
56830,1936
56840,1947
56850,1936
56860,1938
56870,1933
56880,1936
56890,1945
56900,1942
56910,1922
56920,1936
56930,1926
56940,1947
56950,1936
56960,1941
56970,1942
56980,1938
56990,1936
57000,1945
57010,1945
57020,1944
57030,1951
57040,1933
57050,1936
57060,1923
57070,1934
57080,1936
57090,1936
57100,1937
57110,1938
57120,1936
57130,1955
57140,1952
57150,1936
57160,1934
57170,1953
57180,1951
57190,1947
57200,1943
57210,1949
57220,1933
57230,1938
57240,1931
57250,1947
57260,1938
57270,1940
57280,1943
57290,1949
57300,1936
57310,1943
57320,1947
57330,1987
57340,1937
57350,1940
57360,1939
57370,1941
57380,1947
57390,2306
57400,1999
57412,1943
57420,1939
57430,1934
57440,1945
57450,1932
57460,1953
57470,1937
57480,1946
57490,1937
57500,1951
57510,1949
57520,1951
57530,1941
57540,1941
57550,1940
57560,1937
57570,1942
57580,1940
57590,1953
57600,1943
57610,1939
57620,1932
57630,1940
57640,1945
57650,1936
57660,1934
57670,1937
57680,1947
57690,1940
57700,1973
57710,1950
57720,1929
57730,1927
57740,1941
57750,1953
57760,1936
57770,1952
57780,1945
57790,1931
57800,1937
57810,1937
57820,1947
57830,1942
57840,1938
57850,1937
57860,1942
57870,1935
57880,1936
57890,1946
57900,1949
57910,1936
57920,1929
57930,1945
57940,1959
57950,1936
57960,1935
57970,1936
57980,1931
57990,1944
58000,2256
58010,2003
58020,1934
58030,1942
58040,1933
58050,1955
58060,1935
58070,1943
58080,1937
58090,1936
58100,1945
58110,1950
58120,1946
58130,1951
58140,1939
58150,1951
58160,1953
58170,1936
58180,1938
58190,1946
58200,1941
58210,1936
58220,1950
58230,1948
58240,1938
58250,1939
58260,1947
58270,1937
58280,1941
58290,1939
58300,1951
58310,1947
58320,1934
58330,1951
58340,1947
58350,1936
58360,1952
58370,1934
58380,1941
58390,1950
58400,1942
58410,1941
58420,1935
58430,1969
58440,1942
58450,1954
58460,1936
58470,1939
58480,1935
58490,1942
58500,1935
58510,1942
58520,1943
58530,1951
58540,1949
58550,1936
58560,1954
58570,1927
58580,1936
58590,1943
58600,1935
58610,2319
58620,1994
58630,1935
58640,1920
58650,1943
58660,1949
58670,1931
58680,1936
58690,1949
58700,1907
58710,1951
58720,1932
58730,1943
58740,1947
58750,1941
58760,1939
58770,1937
58780,1941
58790,1939
58800,1946
58810,1939
58820,1945
58830,1939
58840,1944
58850,1936
58860,1939
58870,1933
58880,1935
58890,1942
58900,1939
58910,1946
58920,1951
58930,1952
58940,1951
58950,1941
58960,1936
58970,1938
58980,1941
58990,1953
59000,1931
59010,1946
59020,1936
59030,1957
59040,1953
59050,1943
59060,1935
59070,1951
59080,1950
59090,1950
59100,1955
59110,1936
59120,1936
59130,1953
59140,1945
59150,1941
59160,1936
59170,1949
59180,1939
59190,1949
59200,1953
59210,1936
59220,2259
59231,2009
59240,1936
59250,1939
59260,1947
59270,1946
59280,1939
59290,1939
59300,1945
59310,1936
59320,1942
59330,1936
59340,1919
59350,1963
59360,1937
59370,1943
59380,1939
59390,1939
59400,1941
59410,1929
59420,1942
59430,1949
59440,1936
59450,1955
59460,1958
59470,1945
59480,1951
59490,1931
59500,1952
59510,1934
59520,1936
59530,1942
59540,1917
59550,1942
59560,1930
59570,1949
59580,1929
59590,1931
59600,1943
59610,1949
59620,1939
59630,1940
59640,1970
59650,1950
59660,1938
59670,1953
59680,1936
59690,1942
59700,1929
59710,1930
59720,1957
59730,1935
59740,1941
59750,1933
59760,1943
59770,1968
59780,1933
59790,1937
59800,1943
59810,1943
59820,1942
59830,2256
59840,1997
59850,1936
59860,1946
59870,1943
59880,1941
59890,1947
59900,1936
59910,1952
59920,1953
59930,1936
59940,1935
59950,1943
59960,1941
59971,1950
59980,1938
59990,1937
60000,1937
